15822,14523.591
15823,22555.293
15824,41052.8
15825,13036.903
15827,40268.61
15828,14852.838
15829,9925.487
15830,13882.283
15831,13301.14
15832,20345.146
15833,26799.307
15834,10774.398
15836,23099.941
15838,15077.234
15840,15265.71
15841,14034.756
15842,39696.914
15843,10047.868
15844,26496.02
15845,13811.154
15846,10890.813
15847,13298.132
15848,25540.977
15849,11121.059
15850,27936.236
15851,13375.164
15852,25679.264
15853,15055.257
15854,19813.17
15855,15078.459
15856,14893.733
15857,31669.248
15858,16298.663
15859,38658.844
15860,10310.966
15861,14416.908
15862,12893.515
15863,17706.674
15864,15479.294
15865,27052.38
15866,10624.018
15867,11698.77
15868,21995.291
15869,16413.3
15870,27482.492
15871,12054.853
15873,24035.771
15874,27513.07
15875,20809.176
15876,17341.176
15877,36590.32
15878,17563.89
15879,11809.519
15880,18985.896
15881,21564.416
15882,15605.819
15883,8268.51
15884,12229.878
15885,17490.67
15887,10707.495
15888,22844.701
15889,32742.094
15890,11147.97
15891,34149.594
15892,16465.996
15893,28102.717
15894,10707.819
15895,22112.053
15897,15425.461
15898,10562.139
15899,16600.871
15900,11214.212
15901,33630.984
15902,16877.707
15903,15285.215
15904,16926.318
15905,39261.66
15906,10829.3545
15907,10450.619
15908,25348.51
15909,18793.258
15910,15634.219
15912,18879.953
15913,15676.827
15914,11238.763
15915,27605.521
15916,25224.912
15918,16884.605
15919,8513.039
15920,18988.857
15921,30430.803
15922,12186.769
15923,12227.554
15924,11506.456
15925,17371.117
15926,12020.229
15927,23798.992
15928,15758.789
15929,14996.145
15930,16931.256
15932,14968.4375
15933,15188.752
15934,9021.31
15935,11861.569
15936,42892.418
15937,12974.762
15939,12636.7705
15940,27177.803
15941,15029.206
15942,16172.627
15943,14319.829
15944,17830.676
15945,28937.62
15947,16669.215
15949,18063.55
15950,40491.08
15951,11433.313
15952,23014.604
15953,12155.75
15954,14108.117
15955,16920.648
15957,16661.824
15958,11710.889
15959,22043.852
15960,29829.973
15961,13394.813
15962,21988.453
15963,15089.965
15964,33808.266
15965,19755.602
15966,17913.96
15967,37361.242
15968,15825.74
15969,27033.55
15970,20967.162
15971,13259.982
15972,15819.881
15973,21528.26
15974,11619.728
16239,9816.108
16240,4880.0513
16241,5323.7744
16243,4495.133
16244,3556.7954
16246,7672.5625
16247,8606.513
16248,9216.282
16249,6800.532
16252,4697.88
16253,10956.047
16255,3635.2017
16256,7521.235
16257,8329.6045
16258,11297.745
16259,8822.471
16260,9257.709
16261,7341.0435
16262,4900.738
16264,3692.0632
16265,6012.218
16266,4730.0254
16267,3459.3953
16268,5256.9478
16269,8886.141
16270,8064.577
16271,7233.8677
16272,4720.806
16273,11053.665
16274,12423.304
16275,4386.7324
16276,3697.8835
16277,5712.579
16278,3757.0513
16279,8466.13
16280,8807.554
16281,9591.883
16282,9970.457
16283,7445.652
16284,5277.9683
16285,7749.534
16286,3688.2546
16287,6644.0005
16288,9657.994
16289,8593.935
16290,7272.4062
16291,4234.847
16292,7172.856
16293,5417.9404
16294,14709.539
16295,4873.598
16296,4710.105
16297,6241.04
16298,5612.828
16299,8099.933
16300,4312.9233
16301,7733.4253
16302,9787.557
16303,3862.6472
16304,8917.096
16305,4830.4775
16306,3539.3525
16307,8913.231
16308,11962.253
16309,4242.663
16310,9185.109
16312,4206.877
16313,5490.967
16315,8443.323
16316,6510.7446
16317,7486.8745
16318,3356.7388
16319,9324.445
16320,4987.3574
16321,7053.236
16323,8508.34
16324,7010.458
16325,6604.782
16326,8863.526
16327,15142.129
16328,6486.9146
16329,5152.8022
16330,5988.074
16332,9590.228
16333,8040.4336
16334,3851.2993
16336,6248.217
16337,4511.0757
16338,7548.846
16339,3337.7363
16340,9315.564
16341,7022.178
16342,11176.912
16343,4416.524
16345,9474.079
16346,8886.2705
16347,8872.319
16348,9260.9375
16349,4704.2505
16350,4834.9995
16351,9287.338
16353,6456.85
16354,9294.426
16355,3204.9607
16356,3057.2095
16357,10409.189
16358,5138.288
16359,4845.053
16360,7363.487
16361,7183.4995
16363,4531.745
16364,3812.7778
16365,6026.234
16366,11643.337
16367,8731.737
16368,7692.6753
16369,5540.9634
16370,5398.5303
16371,9859.567
16372,4895.165
16373,6960.7993
16374,4250.943
16375,8222.076
16377,5111.6226
16378,4093.5012
16379,9020.684
16380,8420.974
16381,9232.485
16383,10030.167
16386,5232.621
16387,7056.428
16388,12446.475
16389,9771.102
16390,5219.16
16391,6359.7847
16392,10311.412
16393,6836.5996
16395,6621.2056
16396,7148.102
16397,5582.027
16399,10901.722
16401,4833.3623
16402,7188.572
16404,17386.678
16405,7022.0347
16406,4810.017
16407,4767.6465
16408,4988.428
16409,12005.093
16410,7618.259
16411,3771.9275
16412,7049.481
16413,5304.5864
16414,9014.508
16415,5971.8423
16416,10809.206
16417,7520.8325
16418,9495.568
16419,10044.901
16420,11859.681
16421,9960.908
16422,6029.2705
16423,4813.2163
16424,7948.053
16425,11516.533
16426,24574.242
16427,10639.935
16429,5155.0093
16431,15461.675
16432,7370.197
16433,10973.796
16434,10754.95
16435,8711.95
16436,12945.042
