15822,8585.128817415987
15823,8838.169167268861
15824,8935.117234935702
15825,8549.382543050097
15827,8854.542446348147
15828,8598.055544078165
15829,8584.584987750204
15830,8636.645369421101
15831,8551.117777742877
15832,8661.358508950128
15833,8904.242257929032
15834,8561.563236949896
15836,8830.1967740461
15838,8707.329808473012
15840,8585.126646156376
15841,8838.160854138558
15842,8935.108981911195
15843,8549.381646082722
15844,8854.534312954456
15845,8598.053142596977
15846,8584.582996467665
15847,8636.64189478282
15848,8661.354646041651
15849,8551.116876416723
15850,8914.990925375696
15851,8561.562017907858
15852,8854.530455920687
15853,8590.821542982163
15854,8830.188554933566
15855,8707.324593303914
15856,8550.101927346208
15857,8915.153830855188
15858,8838.152933932375
15859,8935.101054885972
15860,8549.380921249473
15861,8598.050945263623
15862,8636.638874301245
15863,8585.124015859232
15864,8588.069654370174
15865,8901.54710966505
15866,8584.58075244189
15867,8549.729835276314
15868,8914.981408137337
15869,8661.349620364446
15870,8904.228544621954
15871,8561.560700756358
15873,8919.824069791986
15874,8901.542381303789
15875,8915.144268743625
15876,8838.144487328625
15877,8935.092544776282
15878,8661.347484986627
15879,8588.06793925389
15880,8598.048419297073
15881,8879.696596393938
15882,8915.14051721782
15883,8584.578930027234
15884,8636.63451784523
15885,8585.121642662076
15887,8549.37997441193
15888,8914.97069418397
15889,8904.221330387403
15890,8561.559574624425
15891,8854.511467358314
15892,8590.816905343825
15893,8901.532304435577
15894,8551.115083211045
15895,8914.966917177751
15897,8598.046246733307
15898,8584.577401305916
15899,8661.34255216883
15900,8550.100378043255
15901,8901.528026776685
15902,8915.129705971882
15903,8585.119798537264
15904,8838.131223896373
15905,8935.079059340358
15906,8549.379463807454
15907,8561.558666263682
15908,8854.503084027967
15909,8590.815007263767
15910,8707.307824071333
15912,8585.118912720618
15913,8838.126929144746
15914,8551.114516914815
15915,8904.211282966588
15916,8854.499115093406
15918,8915.120966621482
15919,8584.575355938508
15920,8636.627589416034
15921,8935.071218277119
15922,8549.379136391783
15923,8590.813510147935
15924,8588.063175594907
15925,8707.303278400992
15926,8551.114248795957
15927,8914.949421858524
15928,8661.335843008483
15929,8584.488880449884
15930,8585.117207451938
15932,8598.041998813587
15933,8707.300859890764
15934,8584.573976721524
15935,8636.624776184854
15936,8904.203006592117
15937,8561.557296254796
15939,8549.378877615049
15940,8854.487122600094
15941,8588.061522738066
15942,8598.040845021893
15943,8636.623291465232
15944,8661.332190956995
15945,8901.504153799206
15947,8915.104901818735
15949,8838.109591664374
15950,8935.05677195992
15951,8551.113843724746
15952,8914.935511602018
15953,8561.556688220795
15954,8590.810383221627
15955,8707.294226159562
15957,8585.114834209304
15958,8549.37872028261
15959,8661.328801641954
15960,8904.19336988826
15961,8561.55642090706
15962,8830.138014030412
15963,8598.038506598758
15964,8901.493657965146
15965,8636.61927244587
15966,8838.1013015186
15967,8935.048131094394
15968,8551.113711090198
15969,8914.92590787124
15970,8838.099350185463
15971,8590.80879116756
15972,8707.289120597574
15973,8915.090200978531
15974,8584.570639749169
16239,8601.028865745711
16240,8551.047775990002
16241,8550.111110659653
16243,8550.957294611748
16244,8523.46287740215
16246,8547.713509860865
16247,8593.844839430934
16248,8588.045306451977
16249,8731.520591803488
16252,8549.740862723605
16253,8591.930510262331
16255,8612.156700108206
16256,8614.617708863138
16257,8829.989671694746
16258,8574.12931820414
16259,8588.04520986374
16260,8588.045203128271
16261,8601.027913715134
16262,8551.049768881063
16264,8516.999025065239
16265,8550.113381108742
16266,8550.95942676585
16267,8523.467170591906
16268,8590.448612288648
16269,8548.149829932821
16270,8593.844329479363
16271,8731.513198100272
16272,8530.409188071013
16273,8914.738656381916
16274,8591.930167858596
16275,8645.618294667174
16276,8612.155309037924
16277,8614.616196650564
16278,8523.469300287466
16279,8829.977991068017
16280,8547.717088928543
16281,8588.045110080157
16282,8821.33650293122
16283,8601.027096863952
16284,8550.11531340533
16285,8588.045110808645
16286,8612.154680713473
16287,8590.448449791847
16288,8574.130309534276
16289,8548.152015661553
16290,8593.843989973044
16291,8550.961944861561
